raw_x,raw_y,positive,sig_x,sig_y,,Value,Standard Error,t_Value,Prob_t,Dependency,,,,,,
,,,-0.0296976976976977,1.23603693155121,,,,,,,,,,,,
,,,-0.0296776776776777,1.23610382299999,,,,,,,,,,,,
,,,-0.0296576576576577,1.23617112813365,,,,,,,,,,,,
,,,-0.0296376376376376,1.23623884898987,,,,,,,,,,,,
,,,-0.0296176176176176,1.23630698760923,,,,,,,,,,,,
,,,-0.0295975975975976,1.23637554603517,,,,,,,,,,,,
,,,-0.0295775775775776,1.23644452631384,,,,,,,,,,,,
,,,-0.0295575575575576,1.23651393049403,,,,,,,,,,,,
,,,-0.0295375375375375,1.23658376062699,,,,,,,,,,,,
,,,-0.0295175175175175,1.23665401876642,,,,,,,,,,,,
,,,-0.0294974974974975,1.23672470696826,,,,,,,,,,,,
,,,-0.0294774774774775,1.23679582729064,,,,,,,,,,,,
,,,-0.0294574574574575,1.23686738179371,,,,,,,,,,,,
,,,-0.0294374374374374,1.23693937253959,,,,,,,,,,,,
,,,-0.0294174174174174,1.23701180159216,,,,,,,,,,,,
,,,-0.0293973973973974,1.23708467101703,,,,,,,,,,,,
,,,-0.0293773773773774,1.23715798288134,,,,,,,,,,,,
,,,-0.0293573573573574,1.23723173925367,,,,,,,,,,,,
,,,-0.0293373373373373,1.23730594220392,,,,,,,,,,,,
,,,-0.0293173173173173,1.23738059380314,,,,,,,,,,,,
,,,-0.0292972972972973,1.23745569612345,,,,,,,,,,,,
,,,-0.0292772772772773,1.23753125123785,,,,,,,,,,,,
,,,-0.0292572572572573,1.23760726122014,,,,,,,,,,,,
,,,-0.0292372372372372,1.23768372814474,,,,,,,,,,,,
,,,-0.0292172172172172,1.23776065408656,,,,,,,,,,,,
,,,-0.0291971971971972,1.23783804112088,,,,,,,,,,,,
,,,-0.0291771771771772,1.23791589132318,,,,,,,,,,,,
,,,-0.0291571571571572,1.23799420676899,,,,,,,,,,,,
,,,-0.0291371371371371,1.23807298953378,,,,,,,,,,,,
,,,-0.0291171171171171,1.23815224169277,,,,,,,,,,,,
,,,-0.0290970970970971,1.2382319653208,,,,,,,,,,,,
,,,-0.0290770770770771,1.23831216249217,,,,,,,,,,,,
,,,-0.0290570570570571,1.23839283528047,,,,,,,,,,,,
,,,-0.029037037037037,1.23847398575847,,,,,,,,,,,,
,,,-0.029017017017017,1.23855561599789,,,,,,,,,,,,
,,,-0.028996996996997,1.2386377280693,,,,,,,,,,,,
,,,-0.028976976976977,1.23872032404192,,,,,,,,,,,,
,,,-0.028956956956957,1.23880340598348,,,,,,,,,,,,
,,,-0.0289369369369369,1.23888697596001,,,,,,,,,,,,
,,,-0.0289169169169169,1.23897103603572,,,,,,,,,,,,
,,,-0.0288968968968969,1.2390555882728,,,,,,,,,,,,
,,,-0.0288768768768769,1.23914063473126,,,,,,,,,,,,
,,,-0.0288568568568569,1.23922617746871,,,,,,,,,,,,
,,,-0.0288368368368368,1.23931221854027,,,,,,,,,,,,
,,,-0.0288168168168168,1.23939875999828,,,,,,,,,,,,
,,,-0.0287967967967968,1.23948580389222,,,,,,,,,,,,
,,,-0.0287767767767768,1.23957335226846,,,,,,,,,,,,
,,,-0.0287567567567568,1.23966140717009,,,,,,,,,,,,
,,,-0.0287367367367367,1.23974997063673,,,,,,,,,,,,
,,,-0.0287167167167167,1.23983904470435,,,,,,,,,,,,
,,,-0.0286966966966967,1.23992863140508,,,,,,,,,,,,
,,,-0.0286766766766767,1.24001873276698,,,,,,,,,,,,
,,,-0.0286566566566567,1.24010935081389,,,,,,,,,,,,
,,,-0.0286366366366366,1.24020048756519,,,,,,,,,,,,
,,,-0.0286166166166166,1.24029214503563,,,,,,,,,,,,
,,,-0.0285965965965966,1.24038432523511,,,,,,,,,,,,
,,,-0.0285765765765766,1.24047703016847,,,,,,,,,,,,
,,,-0.0285565565565566,1.2405702618353,,,,,,,,,,,,
,,,-0.0285365365365365,1.24066402222972,,,,,,,,,,,,
,,,-0.0285165165165165,1.24075831334015,,,,,,,,,,,,
,,,-0.0284964964964965,1.24085313714913,,,,,,,,,,,,
,,,-0.0284764764764765,1.24094849563309,,,,,,,,,,,,
,,,-0.0284564564564565,1.24104439076212,,,,,,,,,,,,
,,,-0.0284364364364364,1.24114082449976,,,,,,,,,,,,
,,,-0.0284164164164164,1.24123779880278,,,,,,,,,,,,
,,,-0.0283963963963964,1.24133531562096,,,,,,,,,,,,
,,,-0.0283763763763764,1.24143337689683,,,,,,,,,,,,
,,,-0.0283563563563564,1.24153198456549,,,,,,,,,,,,
,,,-0.0283363363363363,1.24163114055434,,,,,,,,,,,,
,,,-0.0283163163163163,1.24173084678289,,,,,,,,,,,,
,,,-0.0282962962962963,1.24183110516246,,,,,,,,,,,,
,,,-0.0282762762762763,1.24193191759601,,,,,,,,,,,,
,,,-0.0282562562562563,1.24203328597786,,,,,,,,,,,,
,,,-0.0282362362362362,1.24213521219346,,,,,,,,,,,,
,,,-0.0282162162162162,1.24223769811915,,,,,,,,,,,,
,,,-0.0281961961961962,1.24234074562192,,,,,,,,,,,,
,,,-0.0281761761761762,1.24244435655915,,,,,,,,,,,,
,,,-0.0281561561561562,1.24254853277837,,,,,,,,,,,,
,,,-0.0281361361361361,1.24265327611699,,,,,,,,,,,,
,,,-0.0281161161161161,1.24275858840209,,,,,,,,,,,,
,,,-0.0280960960960961,1.24286447145012,,,,,,,,,,,,
,,,-0.0280760760760761,1.24297092706666,,,,,,,,,,,,
,,,-0.0280560560560561,1.24307795704618,,,,,,,,,,,,
,,,-0.028036036036036,1.24318556317174,,,,,,,,,,,,
,,,-0.028016016016016,1.24329374721477,,,,,,,,,,,,
,,,-0.028,1.24338071173256,,,,,,,,,,,,
,,,-0.027995995995996,1.24340251093476,,,,,,,,,,,,
,,,-0.027975975975976,1.24351185607905,,,,,,,,,,,,
,,,-0.027955955955956,1.24362178438251,,,,,,,,,,,,
,,,-0.0279359359359359,1.24373229756729,,,,,,,,,,,,
,,,-0.0279159159159159,1.24384339734255,,,,,,,,,,,,
,,,-0.0278958958958959,1.2439550854042,,,,,,,,,,,,
,,,-0.0278758758758759,1.24406736343459,,,,,,,,,,,,
,,,-0.0278558558558559,1.24418023310226,,,,,,,,,,,,
,,,-0.0278358358358358,1.24429369606168,,,,,,,,,,,,
,,,-0.0278158158158158,1.24440775395289,,,,,,,,,,,,
,,,-0.0277957957957958,1.24452240840133,,,,,,,,,,,,
,,,-0.0277757757757758,1.24463766101746,,,,,,,,,,,,
,,,-0.0277557557557558,1.24475351339653,,,,,,,,,,,,
,,,-0.0277357357357357,1.24486996711827,,,,,,,,,,,,
,,,-0.0277157157157157,1.24498702374661,,,,,,,,,,,,
,,,-0.0276956956956957,1.24510468482939,,,,,,,,,,,,
,,,-0.0276756756756757,1.24522295189806,,,,,,,,,,,,
,,,-0.0276556556556557,1.24534182646741,,,,,,,,,,,,
,,,-0.0276356356356356,1.24546131003524,,,,,,,,,,,,
,,,-0.0276156156156156,1.24558140408209,,,,,,,,,,,,
,,,-0.0275955955955956,1.24570211007094,,,,,,,,,,,,
,,,-0.0275755755755756,1.24582342944691,,,,,,,,,,,,
,,,-0.0275555555555556,1.24594536363695,,,,,,,,,,,,
,,,-0.0275355355355355,1.24606791404956,,,,,,,,,,,,
,,,-0.0275155155155155,1.24619108207445,,,,,,,,,,,,
,,,-0.0274954954954955,1.24631486908229,,,,,,,,,,,,
,,,-0.0274754754754755,1.24643927642437,,,,,,,,,,,,
,,,-0.0274554554554555,1.24656430543228,,,,,,,,,,,,
,,,-0.0274354354354354,1.24668995741766,,,,,,,,,,,,
,,,-0.0274154154154154,1.24681623367182,,,,,,,,,,,,
,,,-0.0273953953953954,1.24694313546548,,,,,,,,,,,,
,,,-0.0273753753753754,1.24707066404847,,,,,,,,,,,,
,,,-0.0273553553553554,1.24719882064936,,,,,,,,,,,,
,,,-0.0273353353353353,1.2473276064752,,,,,,,,,,,,
,,,-0.0273153153153153,1.24745702271121,,,,,,,,,,,,
,,,-0.0272952952952953,1.24758707052042,,,,,,,,,,,,
,,,-0.0272752752752753,1.24771775104341,,,,,,,,,,,,
,,,-0.0272552552552553,1.24784906539794,,,,,,,,,,,,
,,,-0.0272352352352352,1.2479810146787,,,,,,,,,,,,
,,,-0.0272152152152152,1.24811359995694,,,,,,,,,,,,
,,,-0.0271951951951952,1.24824682228017,,,,,,,,,,,,
,,,-0.0271751751751752,1.24838068267184,,,,,,,,,,,,
,,,-0.0271551551551552,1.24851518213105,,,,,,,,,,,,
,,,-0.0271351351351351,1.2486503216322,,,,,,,,,,,,
,,,-0.0271151151151151,1.24878610212467,,,,,,,,,,,,
,,,-0.0270950950950951,1.24892252453252,,,,,,,,,,,,
,,,-0.0270750750750751,1.24905958975417,,,,,,,,,,,,
,,,-0.0270550550550551,1.24919729866207,,,,,,,,,,,,
,,,-0.027035035035035,1.24933565210239,,,,,,,,,,,,
,,,-0.027015015015015,1.24947465089469,,,,,,,,,,,,
,,,-0.026994994994995,1.24961429583161,,,,,,,,,,,,
,,,-0.026974974974975,1.24975458767856,,,,,,,,,,,,
,,,-0.026954954954955,1.24989552717338,,,,,,,,,,,,
,,,-0.0269349349349349,1.25003711502602,,,,,,,,,,,,
,,,-0.0269149149149149,1.25017935191826,,,,,,,,,,,,
,,,-0.0268948948948949,1.25032223850335,,,,,,,,,,,,
,,,-0.0268748748748749,1.25046577540569,,,,,,,,,,,,
,,,-0.0268548548548549,1.25060996322056,,,,,,,,,,,,
,,,-0.0268348348348348,1.25075480251376,,,,,,,,,,,,
,,,-0.0268148148148148,1.25090029382129,,,,,,,,,,,,
,,,-0.0267947947947948,1.25104643764907,,,,,,,,,,,,
,,,-0.0267747747747748,1.25119323447259,,,,,,,,,,,,
,,,-0.0267547547547548,1.25134068473663,,,,,,,,,,,,
,,,-0.0267347347347347,1.25148878885491,,,,,,,,,,,,
,,,-0.0267147147147147,1.25163754720979,,,,,,,,,,,,
,,,-0.0266946946946947,1.25178696015198,,,,,,,,,,,,
,,,-0.0266746746746747,1.25193702800021,,,,,,,,,,,,
,,,-0.0266546546546547,1.2520877510409,,,,,,,,,,,,
,,,-0.0266346346346346,1.25223912952791,,,,,,,,,,,,
,,,-0.0266146146146146,1.25239116368216,,,,,,,,,,,,
,,,-0.0265945945945946,1.25254385369138,,,,,,,,,,,,
,,,-0.0265745745745746,1.2526971997098,,,,,,,,,,,,
,,,-0.0265545545545546,1.25285120185781,,,,,,,,,,,,
,,,-0.0265345345345345,1.25300586022169,,,,,,,,,,,,
,,,-0.0265145145145145,1.25316117485331,,,,,,,,,,,,
,,,-0.0264944944944945,1.25331714576983,,,,,,,,,,,,
,,,-0.0264744744744745,1.25347377295339,,,,,,,,,,,,
,,,-0.0264544544544545,1.25363105635081,,,,,,,,,,,,
,,,-0.0264344344344344,1.25378899587335,,,,,,,,,,,,
,,,-0.0264144144144144,1.25394759139634,,,,,,,,,,,,
,,,-0.0263943943943944,1.25410684275898,,,,,,,,,,,,
,,,-0.0263743743743744,1.25426674976396,,,,,,,,,,,,
,,,-0.0263543543543544,1.25442731217727,,,,,,,,,,,,
,,,-0.0263343343343343,1.25458852972784,,,,,,,,,,,,
,,,-0.0263143143143143,1.2547504021073,,,,,,,,,,,,
,,,-0.0262942942942943,1.25491292896971,,,,,,,,,,,,
,,,-0.0262742742742743,1.25507610993127,,,,,,,,,,,,
,,,-0.0262542542542543,1.25523994457005,,,,,,,,,,,,
,,,-0.0262342342342342,1.25540443242572,,,,,,,,,,,,
,,,-0.0262142142142142,1.25556957299929,,,,,,,,,,,,
,,,-0.0261941941941942,1.25573536575285,,,,,,,,,,,,
,,,-0.0261741741741742,1.25590181010931,,,,,,,,,,,,
,,,-0.0261541541541542,1.25606890545214,,,,,,,,,,,,
,,,-0.0261341341341341,1.2562366511251,,,,,,,,,,,,
,,,-0.0261141141141141,1.25640504643202,,,,,,,,,,,,
,,,-0.0260940940940941,1.25657409063655,,,,,,,,,,,,
,,,-0.0260740740740741,1.25674378296189,,,,,,,,,,,,
,,,-0.0260540540540541,1.25691412259057,,,,,,,,,,,,
,,,-0.026034034034034,1.25708510866422,,,,,,,,,,,,
,,,-0.026014014014014,1.25725674028331,,,,,,,,,,,,
,,,-0.026,1.25737726601405,,,,,,,,,,,,
,,,-0.025993993993994,1.25742901650697,,,,,,,,,,,,
,,,-0.025973973973974,1.25760193635271,,,,,,,,,,,,
,,,-0.025953953953954,1.25777549879622,,,,,,,,,,,,
,,,-0.0259339339339339,1.25794970277119,,,,,,,,,,,,
,,,-0.0259139139139139,1.25812454716904,,,,,,,,,,,,
,,,-0.0258938938938939,1.25830003083873,,,,,,,,,,,,
,,,-0.0258738738738739,1.25847615258659,,,,,,,,,,,,
,,,-0.0258538538538539,1.25865291117606,,,,,,,,,,,,
,,,-0.0258338338338338,1.25883030532757,,,,,,,,,,,,
,,,-0.0258138138138138,1.25900833371826,,,,,,,,,,,,
,,,-0.0257937937937938,1.25918699498187,,,,,,,,,,,,
,,,-0.0257737737737738,1.25936628770853,,,,,,,,,,,,
,,,-0.0257537537537538,1.25954621044458,,,,,,,,,,,,
,,,-0.0257337337337337,1.25972676169239,,,,,,,,,,,,
,,,-0.0257137137137137,1.25990793991021,,,,,,,,,,,,
,,,-0.0256936936936937,1.26008974351202,,,,,,,,,,,,
,,,-0.0256736736736737,1.26027217086734,,,,,,,,,,,,
,,,-0.0256536536536537,1.2604552203011,,,,,,,,,,,,
,,,-0.0256336336336336,1.26063889009349,,,,,,,,,,,,
,,,-0.0256136136136136,1.26082317847982,,,,,,,,,,,,
,,,-0.0255935935935936,1.26100808365039,,,,,,,,,,,,
,,,-0.0255735735735736,1.26119360375035,,,,,,,,,,,,
,,,-0.0255535535535536,1.26137973687958,,,,,,,,,,,,
,,,-0.0255335335335335,1.26156648109258,,,,,,,,,,,,
,,,-0.0255135135135135,1.26175383439835,,,,,,,,,,,,
,,,-0.0254934934934935,1.26194179476027,,,,,,,,,,,,
,,,-0.0254734734734735,1.26213036009603,,,,,,,,,,,,
,,,-0.0254534534534535,1.26231952827752,,,,,,,,,,,,
,,,-0.0254334334334334,1.26250929713073,,,,,,,,,,,,
,,,-0.0254134134134134,1.26269966443569,,,,,,,,,,,,
,,,-0.0253933933933934,1.26289062792637,,,,,,,,,,,,
,,,-0.0253733733733734,1.26308218529063,,,,,,,,,,,,
,,,-0.0253533533533534,1.26327433417016,,,,,,,,,,,,
,,,-0.0253333333333333,1.2634670721604,,,,,,,,,,,,
,,,-0.0253133133133133,1.2636603968105,,,,,,,,,,,,
,,,-0.0252932932932933,1.26385430562328,,,,,,,,,,,,
,,,-0.0252732732732733,1.26404879605521,,,,,,,,,,,,
,,,-0.0252532532532533,1.26424386551633,,,,,,,,,,,,
,,,-0.0252332332332332,1.26443951137028,,,,,,,,,,,,
,,,-0.0252132132132132,1.26463573093424,,,,,,,,,,,,
,,,-0.0251931931931932,1.26483252147897,,,,,,,,,,,,
,,,-0.0251731731731732,1.26502988022876,,,,,,,,,,,,
,,,-0.0251531531531532,1.26522780436143,,,,,,,,,,,,
,,,-0.0251331331331331,1.2654262910084,,,,,,,,,,,,
,,,-0.0251131131131131,1.26562533725465,,,,,,,,,,,,
,,,-0.0250930930930931,1.26582494013877,,,,,,,,,,,,
,,,-0.0250730730730731,1.26602509665299,,,,,,,,,,,,
,,,-0.0250530530530531,1.2662258037432,,,,,,,,,,,,
,,,-0.025033033033033,1.26642705830905,,,,,,,,,,,,
,,,-0.025013013013013,1.26662885720393,,,,,,,,,,,,
,,,-0.024992992992993,1.26683119723511,,,,,,,,,,,,
,,,-0.024972972972973,1.26703407516375,,,,,,,,,,,,
,,,-0.024952952952953,1.267237487705,,,,,,,,,,,,
,,,-0.0249329329329329,1.26744143152807,,,,,,,,,,,,
,,,-0.0249129129129129,1.26764590325637,,,,,,,,,,,,
,,,-0.0248928928928929,1.26785089946754,,,,,,,,,,,,
,,,-0.0248728728728729,1.26805641669361,,,,,,,,,,,,
,,,-0.0248528528528529,1.26826245142109,,,,,,,,,,,,
,,,-0.0248328328328328,1.2684690000911,,,,,,,,,,,,
,,,-0.0248128128128128,1.26867605909949,,,,,,,,,,,,
,,,-0.0247927927927928,1.26888362479702,,,,,,,,,,,,
,,,-0.0247727727727728,1.26909169348943,,,,,,,,,,,,
,,,-0.0247527527527528,1.26930026143768,,,,,,,,,,,,
,,,-0.0247327327327327,1.26950932485804,,,,,,,,,,,,
,,,-0.0247127127127127,1.26971887992231,,,,,,,,,,,,
,,,-0.0246926926926927,1.26992892275795,,,,,,,,,,,,
,,,-0.0246726726726727,1.27013944944831,,,,,,,,,,,,
,,,-0.0246526526526527,1.27035045603282,,,,,,,,,,,,
,,,-0.0246326326326326,1.27056193850715,,,,,,,,,,,,
,,,-0.0246126126126126,1.27077389282345,,,,,,,,,,,,
,,,-0.0245925925925926,1.27098631489058,,,,,,,,,,,,
,,,-0.0245725725725726,1.27119920057429,,,,,,,,,,,,
,,,-0.0245525525525526,1.2714125456975,,,,,,,,,,,,
,,,-0.0245325325325325,1.27162634604052,,,,,,,,,,,,
,,,-0.0245125125125125,1.27184059734129,,,,,,,,,,,,
,,,-0.0244924924924925,1.27205529529565,,,,,,,,,,,,
,,,-0.0244724724724725,1.27227043555761,,,,,,,,,,,,
,,,-0.0244524524524525,1.27248601373959,,,,,,,,,,,,
,,,-0.0244324324324324,1.27270202541275,,,,,,,,,,,,
,,,-0.0244124124124124,1.27291846610723,,,,,,,,,,,,
,,,-0.0243923923923924,1.27313533131247,,,,,,,,,,,,
,,,-0.0243723723723724,1.27335261647752,,,,,,,,,,,,
,,,-0.0243523523523524,1.27357031701134,,,,,,,,,,,,
,,,-0.0243323323323323,1.27378842828312,,,,,,,,,,,,
,,,-0.0243123123123123,1.2740069456226,,,,,,,,,,,,
,,,-0.0242922922922923,1.27422586432042,,,,,,,,,,,,
,,,-0.0242722722722723,1.27444517962847,,,,,,,,,,,,
,,,-0.0242522522522523,1.27466488676021,,,,,,,,,,,,
,,,-0.0242322322322322,1.27488498089104,,,,,,,,,,,,
,,,-0.0242122122122122,1.27510545715867,,,,,,,,,,,,
,,,-0.0241921921921922,1.27532631066351,,,,,,,,,,,,
,,,-0.0241721721721722,1.27554753646902,,,,,,,,,,,,
,,,-0.0241521521521522,1.27576912960211,,,,,,,,,,,,
,,,-0.0241321321321321,1.27599108505352,,,,,,,,,,,,
,,,-0.0241121121121121,1.27621339777827,,,,,,,,,,,,
,,,-0.0240920920920921,1.27643606269601,,,,,,,,,,,,
,,,-0.0240720720720721,1.27665907469148,,,,,,,,,,,,
,,,-0.0240520520520521,1.2768824286149,,,,,,,,,,,,
,,,-0.024032032032032,1.27710611928244,,,,,,,,,,,,
,,,-0.024012012012012,1.27733014147663,,,,,,,,,,,,
,,,-0.024,1.27746471174303,,,,,,,,,,,,
,,,-0.023991991991992,1.27755448994681,,,,,,,,,,,,
,,,-0.023971971971972,1.27777915940959,,,,,,,,,,,,
