raw_x,raw_y,sig_x,sig_y,,Value,Standard Error,t_Value,Prob_t,Dependency,,,,,,,,,,
-0.004,1.63765,-0.034,1.36957124062637,A1,1.36666099663769,0.00912995240190585,149.689827118092,0,0.642599065459918,,,,,,,,,,
-0.006,1.638768,-0.03396996996997,1.36962382574064,A2,1.63453079734895,0.00369363156640915,442.526756651584,0,0.221840999812804,,,,,,,,,,
-0.008,1.639047,-0.0339399399399399,1.36967735019701,x0,-0.0265176986129898,2.25133844590253E-4,-117.786371308376,0,0.510448451576783,,,,,,,,,,
-0.01,1.639047,-0.0339099099099099,1.36973183038097,dx,0.00165855398393284,1.9616677793411E-4,8.45481585312029,1.214434454333E-6,0.449995131057475,,,,,,,,,,
-0.012,1.63793,-0.0338798798798799,1.36978728294949,span,0.26786980071126,0.0102974322975666,,,,,,,,,,,,,
-0.014,1.63765,-0.0338498498498499,1.36984372483493,EC50,0.97383080822842,2.19242268962567E-4,,,,,,,,,,,,,
-0.016,1.638209,-0.0338198198198198,1.36990117324913,,,,,,,,,,,,,,,,
-0.018,1.633739,-0.0337897897897898,1.36995964568737,,,,,,,,,,,,,,,,
-0.02,1.606079,-0.0337597597597598,1.37001915993254,,,,,,,,,,,,,,,,
-0.022,1.609711,-0.0337297297297297,1.37007973405918,,,,,,,,,,,,,,,,
-0.024,1.584007,-0.0336996996996997,1.37014138643772,,,,,,,,,,,,,,,,
-0.026,1.531483,-0.0336696696696697,1.37020413573859,,,,,,,,,,,,,,,,
-0.028,1.456327,-0.0336396396396396,1.3702680009365,,,,,,,,,,,,,,,,
-0.034,1.381731,-0.0336096096096096,1.3703330013147,,,,,,,,,,,,,,,,
-0.032,1.375305,-0.0335795795795796,1.37039915646924,,,,,,,,,,,,,,,,
-0.03,1.378658,-0.0335495495495496,1.37046648631334,,,,,,,,,,,,,,,,
-0.028,1.434256,-0.0335195195195195,1.37053501108173,,,,,,,,,,,,,,,,
,,-0.0334894894894895,1.37060475133502,,,,,,,,,,,,,,,,
,,-0.0334594594594595,1.37067572796415,,,,,,,,,,,,,,,,
,,-0.0334294294294294,1.37074796219484,,,,,,,,,,,,,,,,
,,-0.0333993993993994,1.37082147559203,,,,,,,,,,,,,,,,
,,-0.0333693693693694,1.3708962900644,,,,,,,,,,,,,,,,
,,-0.0333393393393393,1.37097242786893,,,,,,,,,,,,,,,,
,,-0.0333093093093093,1.37104991161539,,,,,,,,,,,,,,,,
,,-0.0332792792792793,1.37112876427093,,,,,,,,,,,,,,,,
,,-0.0332492492492493,1.37120900916471,,,,,,,,,,,,,,,,
,,-0.0332192192192192,1.37129066999245,,,,,,,,,,,,,,,,
,,-0.0331891891891892,1.37137377082109,,,,,,,,,,,,,,,,
,,-0.0331591591591592,1.37145833609345,,,,,,,,,,,,,,,,
,,-0.0331291291291291,1.37154439063283,,,,,,,,,,,,,,,,
,,-0.0330990990990991,1.37163195964773,,,,,,,,,,,,,,,,
,,-0.0330690690690691,1.37172106873648,,,,,,,,,,,,,,,,
,,-0.033039039039039,1.37181174389196,,,,,,,,,,,,,,,,
,,-0.033009009009009,1.37190401150627,,,,,,,,,,,,,,,,
,,-0.032978978978979,1.37199789837541,,,,,,,,,,,,,,,,
,,-0.032948948948949,1.37209343170397,,,,,,,,,,,,,,,,
,,-0.0329189189189189,1.37219063910981,,,,,,,,,,,,,,,,
,,-0.0328888888888889,1.37228954862877,,,,,,,,,,,,,,,,
,,-0.0328588588588589,1.37239018871929,,,,,,,,,,,,,,,,
,,-0.0328288288288288,1.3724925882671,,,,,,,,,,,,,,,,
,,-0.0327987987987988,1.37259677658985,,,,,,,,,,,,,,,,
,,-0.0327687687687688,1.37270278344173,,,,,,,,,,,,,,,,
,,-0.0327387387387387,1.37281063901808,,,,,,,,,,,,,,,,
,,-0.0327087087087087,1.37292037395996,,,,,,,,,,,,,,,,
,,-0.0326786786786787,1.37303201935869,,,,,,,,,,,,,,,,
,,-0.0326486486486487,1.37314560676036,,,,,,,,,,,,,,,,
,,-0.0326186186186186,1.37326116817033,,,,,,,,,,,,,,,,
,,-0.0325885885885886,1.37337873605763,,,,,,,,,,,,,,,,
,,-0.0325585585585586,1.37349834335938,,,,,,,,,,,,,,,,
,,-0.0325285285285285,1.37362002348508,,,,,,,,,,,,,,,,
,,-0.0324984984984985,1.37374381032096,,,,,,,,,,,,,,,,
,,-0.0324684684684685,1.37386973823412,,,,,,,,,,,,,,,,
,,-0.0324384384384384,1.37399784207677,,,,,,,,,,,,,,,,
